sweep,maker_rebate,tie_rule,tick_size,seed,collusion_index,mean_spread,avg_profit,nash_spread,monopoly_spread
tie_rule,0.0,split,,17,0.7629750617146999,0.5999762499999997,0.1229391368067417,0.2,1.0
tie_rule,0.0,winner_take_all,,4,0.8938858611238497,0.7999743750000003,0.13783425632420546,0.3,1.0
tick_size,0.0,split,0.1,9,0.8765438164378485,0.7499993749999999,0.14212327317908652,0.2,1.2
tie_rule,0.0,winner_take_all,,18,0.6950740787405914,0.7239243749999997,0.11155067756612431,0.3,1.0
tie_rule,0.0,winner_take_all,,8,0.7800120993567312,0.6998781249999997,0.12277976634375114,0.3,1.0
tie_rule,0.0,winner_take_all,,0,0.7400511230402149,0.6856481249999998,0.11749679238881607,0.3,1.0
tie_rule,0.0,winner_take_all,,9,0.6417306017271227,0.7166631250000002,0.10449849251699786,0.3,1.0
tie_rule,0.0,winner_take_all,,10,0.8962396815972052,0.7999812500000003,0.1381454392181577,0.3,1.0
tie_rule,0.0,winner_take_all,,17,0.6898654658569182,0.7109437499999998,0.11086208162222563,0.3,1.0
tie_rule,0.0,split,,14,0.7599277455053346,0.6000174999999996,0.12247911148784599,0.2,1.0
tie_rule,0.0,winner_take_all,,16,0.8789066157224209,0.7949681250000004,0.135853950270281,0.3,1.0
tie_rule,0.0,winner_take_all,,11,0.5710513980623008,0.8273137499999997,0.09515446675648419,0.3,1.0
tick_size,0.0,split,0.1,16,0.7234342626699213,0.8749950000000001,0.11865344733131868,0.2,1.2
tie_rule,0.0,winner_take_all,,6,0.8950129657335363,0.8000000000000004,0.13798326330167013,0.3,1.0
tie_rule,0.0,winner_take_all,,19,0.7837416271314408,0.6999956249999998,0.12327282231770775,0.3,1.0
tie_rule,0.0,winner_take_all,,1,0.6446825543971814,0.6999999999999997,0.10488875047637798,0.3,1.0
tie_rule,0.0,split,,9,0.96786798225193,1.5,0.1538699377587193,0.2,1.0
tie_rule,0.0,winner_take_all,,14,0.625921242425462,0.9499793750000001,0.10240844264500902,0.3,1.0
tie_rule,0.0,split,,15,0.9267484745474786,0.7999762500000004,0.147662503628175,0.2,1.0
tie_rule,0.0,split,,18,0.8434105568756362,0.6999924999999998,0.13508174419294763,0.2,1.0
tie_rule,0.0,winner_take_all,,13,0.8962251386822824,0.7999250000000003,0.138143516596444,0.3,1.0
tie_rule,0.0,winner_take_all,,15,0.9510633466370876,0.8999831250000001,0.14539331004658074,0.3,1.0
tie_rule,0.0,winner_take_all,,12,0.652290764329866,1.0897368750000003,0.10589458112975565,0.3,1.0
tie_rule,0.0,winner_take_all,,2,0.7133926620847785,0.8999775,0.11397245520068748,0.3,1.0
